variable,etiqueta_codebook,modulo,tipo_version,n_informativos,pct_valores_informativos,es_tecnica,es_residual,es_sensibilidad,decision_funcional
CIGMFU,MONTH OF FIRST CIGARETTE USE - RECODE,NICOTINE,Original u otra,23629,49.957,False,False,False,Conservar como predictor principal
CIGREC,TIME SINCE LAST SMOKED CIGARETTES,NICOTINE,Original u otra,47298,99.998,False,False,False,Conservar como predictor principal
CIGROLL30,SMOKED A ROLL-YOUR-OWN CIGARETTE IN THE PAST 30 DAYS,NICOTINE,Original u otra,47276,99.951,False,False,False,Conservar como predictor principal
CIGTRY,AGE WHEN FIRST SMOKED A CIGARETTE,NICOTINE,Original u otra,47164,99.715,False,False,False,Conservar como predictor principal
CIGYFU,YEAR OF FIRST CIGARETTE USE - RECODE,NICOTINE,Original u otra,23654,50.01,False,False,False,Conservar como predictor principal
NICVAP30N,# DAYS VAPED NICOTINE W/ E-CIG OR VAP DEVICE IN PAST 30 DAYS,NICOTINE,Original u otra,47226,99.846,False,False,False,Conservar como predictor principal
NICVAPAGE,AGE WHEN FIRST VAPED NICOTINE WITH E-CIG OR VAPING DEVICE,NICOTINE,Original u otra,47017,99.404,False,False,False,Conservar como predictor principal
NICVAPEVER,EVER VAPED NICOTINE WITH E-CIGARETTE OR OTHER VAPING DEVICE,NICOTINE,Original u otra,47286,99.973,False,False,False,Conservar como predictor principal
NICVAPMFU,MONTH FIRST VAPED NICOTINE W/ E-CIG OR VAPE DEVICE - RECODE,NICOTINE,Original u otra,32305,68.3,False,False,False,Conservar como predictor principal
NICVAPREC,TIME SINCE LAST VAPED NICOTINE WITH E-CIG OR VAPING DEVICE,NICOTINE,Original u otra,47272,99.943,False,False,False,Conservar como predictor principal
NICVAPYFU,YEAR FIRST VAPED NICOTINE W/ E-CIG OR VAPE DEVICE - RECODE,NICOTINE,Original u otra,32377,68.452,False,False,False,Conservar como predictor principal
PIPE30DY,HAVE YOU SMOKED PIPE TOBACCO IN PAST 30 DAYS,NICOTINE,Original u otra,47291,99.983,False,False,False,Conservar como predictor principal
PIPEVER,EVER SMOKED PIPE TOBACCO,NICOTINE,Original u otra,47293,99.987,False,False,False,Conservar como predictor principal
SMKLSS30E,BEST EST. HOW MANY DAYS USED SMKLSS TOB PST 30 DYS,NICOTINE,Original u otra,45889,97.019,False,False,False,Conservar como predictor principal
SMKLSS30N,HOW MANY DAYS USED SMOKELESS TOBACCO PAST 30 DAYS,NICOTINE,Original u otra,47259,99.915,False,False,False,Conservar como predictor principal
SMKLSSEVR,EVER USED SMOKELESS TOBACCO,NICOTINE,Original u otra,47282,99.964,False,False,False,Conservar como predictor principal
SMKLSSMFU,MONTH OF FIRST SMOKELESS TOBACCO USE - RECODE,NICOTINE,Original u otra,41031,86.748,False,False,False,Conservar como predictor principal
SMKLSSREC,TIME SINCE LAST USED SMOKELESS TOBACCO,NICOTINE,Original u otra,47280,99.96,False,False,False,Conservar como predictor principal
SMKLSSTRY,AGE WHEN FIRST USED SMOKELESS TOBACCO,NICOTINE,Original u otra,47208,99.808,False,False,False,Conservar como predictor principal
SMKLSSYFU,YEAR OF FIRST SMOKELESS TOBACCO  USE - RECODE,NICOTINE,Original u otra,41046,86.78,False,False,False,Conservar como predictor principal
CIGAVOID,TEND TO AVOID PLACES THAT DON'T ALLOW SMOKING,NICOTINE DEPENDENCE,Original u otra,47181,99.751,False,False,False,Conservar como predictor principal
CIGCRAGP,CRAVING OF CIGS LIKE STRONG FORCE CAN'T CONTROL,NICOTINE DEPENDENCE,Original u otra,47190,99.77,False,False,False,Conservar como predictor principal
CIGCRAVE,START TO CRAVE CIGS WHEN DON'T SMOKE FOR FEW HRS,NICOTINE DEPENDENCE,Original u otra,47192,99.774,False,False,False,Conservar como predictor principal
CIGFNLKE,CHOOSE NOT TO BE AROUND FRIENDS WHO DON'T SMOKE,NICOTINE DEPENDENCE,Original u otra,46610,98.543,False,False,False,Conservar como predictor principal
CIGFNSMK,HAVE FRIENDS WHO DO NOT SMOKE CIGARETTES,NICOTINE DEPENDENCE,Original u otra,47194,99.778,False,False,False,Conservar como predictor principal
CIGINCRS,AMOUNT OF SMOKING HAS INCR. SINCE STARTED SMOKING,NICOTINE DEPENDENCE,Original u otra,47171,99.729,False,False,False,Conservar como predictor principal
CIGINCTL,FEEL A SENSE OF CONTROL OVER YOUR SMOKING,NICOTINE DEPENDENCE,Original u otra,47184,99.757,False,False,False,Conservar como predictor principal
CIGINFLU,# OF CIGS SMOKE PER DAY INFLUENCED BY OTHER THINGS,NICOTINE DEPENDENCE,Original u otra,47169,99.725,False,False,False,Conservar como predictor principal
CIGIRTBL,NEED TO SMOKE TO FEEL LESS IRRITABLE,NICOTINE DEPENDENCE,Original u otra,47182,99.753,False,False,False,Conservar como predictor principal
CIGLOTMR,SMOKE MUCH MORE NOW BEFORE FEEL ANYTHING,NICOTINE DEPENDENCE,Original u otra,47151,99.687,False,False,False,Conservar como predictor principal
CIGNMCHG,NUMBER OF CIGS SMOKE PER DAY OFTEN CHANGES,NICOTINE DEPENDENCE,Original u otra,47173,99.734,False,False,False,Conservar como predictor principal
CIGNOINF,SMOKING NOT AFFECTED BY OTHER THINGS,NICOTINE DEPENDENCE,Original u otra,47161,99.708,False,False,False,Conservar como predictor principal
CIGPLANE,RATHER NOT TRAVEL BY AIRPLANE B/C NO SMOKING,NICOTINE DEPENDENCE,Original u otra,47174,99.736,False,False,False,Conservar como predictor principal
CIGREGDY,SMOKE CIGS FAIRLY REGULARLY THROUGHOUT THE DAY,NICOTINE DEPENDENCE,Original u otra,47181,99.751,False,False,False,Conservar como predictor principal
CIGREGNM,SMOKE SAME NUMBER OF CIGS FROM DAY TO DAY,NICOTINE DEPENDENCE,Original u otra,47171,99.729,False,False,False,Conservar como predictor principal
CIGREGWK,SMOKE SAME AMOUNT ON WEEKENDS AS ON WEEKDAYS,NICOTINE DEPENDENCE,Original u otra,47169,99.725,False,False,False,Conservar como predictor principal
CIGRNOUT,SOMETIMES WORRY THAT YOU WILL RUN OUT OF CIGS,NICOTINE DEPENDENCE,Original u otra,47182,99.753,False,False,False,Conservar como predictor principal
CIGSATIS,NEED TO SMOKE A LOT MORE TO BE SATISFIED,NICOTINE DEPENDENCE,Original u otra,47164,99.715,False,False,False,Conservar como predictor principal
CIGSVLHR,"HAVE MANY CIGS IN HR, THEN NO CIGS TIL HRS LATER",NICOTINE DEPENDENCE,Original u otra,47168,99.723,False,False,False,Conservar como predictor principal
CIGWAKE,HOW SOON AFTER WAKING DO YOU HAVE YOUR FIRST CIG,NICOTINE DEPENDENCE,Original u otra,47039,99.45,False,False,False,Conservar como predictor principal
FTNDDEPND,NICOTINE DEPENDENCE BASED ON FTND SCALE,NICOTINE DEPENDENCE,Original u otra,47050,99.474,False,False,False,Conservar como predictor principal
NDSSDEPND,NICOTINE DEPENDENCE BASED ON NDSS SCORE,NICOTINE DEPENDENCE,Original u otra,47169,99.725,False,False,False,Conservar como predictor principal
PMNICDEP,NICOTINE DEPENDENCE IN PAST MONTH,NICOTINE DEPENDENCE,Original u otra,47049,99.471,False,False,False,Conservar como predictor principal
FENTNMYR,RC-FENTANYL PRODUCTS - PAST YEAR MISUSE,PAIN RELIEVERS,Original u otra,47280,99.96,False,False,False,Conservar como predictor principal
OXCNNMAGE,AGE 1ST USED OXYCONTIN NOT DIRECTED BY DR,PAIN RELIEVERS,Original u otra,47233,99.86,False,False,False,Conservar como predictor principal
OXCNNMMFU,MONTH 1ST USED OXYCONTIN NOT DIRECTED BY DR,PAIN RELIEVERS,Original u otra,47080,99.537,False,False,False,Conservar como predictor principal
OXCNNMYFU,YEAR 1ST USED OXYCONTIN NOT DIRECTED BY DR,PAIN RELIEVERS,Original u otra,47080,99.537,False,False,False,Conservar como predictor principal
OXCNNMYR,USED OXYCONTIN NOT DIRECTED BY DR PAST 12 MOS,PAIN RELIEVERS,Original u otra,47236,99.867,False,False,False,Conservar como predictor principal
PNRNM30AL,USED PAIN RLVR NOT DIRECTED BY DR W/ALC PST 30 DYS,PAIN RELIEVERS,Original u otra,46944,99.249,False,False,False,Conservar como predictor principal
PNRNM30D,USED PAIN RLVR NOT DIRECTED BY DR PAST 30 DAYS,PAIN RELIEVERS,Original u otra,47085,99.548,False,False,False,Conservar como predictor principal
PNRNM30ES,EST # DAYS USED PAIN RLVR NOT DIRECTED PST 30 DYS,PAIN RELIEVERS,Original u otra,46730,98.797,False,False,False,Conservar como predictor principal
PNRNM30FQ,# DAYS USED PAIN RLVR NOT DIRECTD BY DR PST 30 DYS,PAIN RELIEVERS,Original u otra,47103,99.586,False,False,False,Conservar como predictor principal
PNRNMAGE,RC - AGE AT 1ST MISUSE FOR PAST YR PNRLV INITIATES,PAIN RELIEVERS,Original u otra,47046,99.465,False,False,False,Conservar como predictor principal
PNRNMINIT,PAST YEAR INITIATE FOR ANY PAIN RELIEVER MISUSE,PAIN RELIEVERS,Original u otra,46831,99.011,False,False,False,Conservar como predictor principal
PNRNMLAS1,LAST PAIN RLVR USED NOT DIRECTED BY DR PST 12 MOS,PAIN RELIEVERS,Original u otra,47001,99.37,False,False,False,Conservar como predictor principal
PNRNMLIF,EVER USED PAIN RELIEVER NOT DIRECTED BY DR,PAIN RELIEVERS,Original u otra,45439,96.068,False,False,False,Conservar como predictor principal
PNRNMMFU,RC - MO 1ST MISUSED FOR PAST YR PAIN RLVR INITIATES,PAIN RELIEVERS,Original u otra,46754,98.848,False,False,False,Conservar como predictor principal
PNRNMREC,RC - MOST RECENT PAIN RELIEVER MISUSE (RECODE),PAIN RELIEVERS,Original u otra,47154,99.693,False,False,False,Conservar como predictor principal
PNRNMYFU,RC - YR 1ST MISUSED FOR PAST YR PAIN RLVR INITIATES,PAIN RELIEVERS,Original u otra,46759,98.858,False,False,False,Conservar como predictor principal
PNRNORXFG,ONLY PST YR MISUSE W/O RX BUT RX FOR LAST PNR,PAIN RELIEVERS,Original u otra,100,0.211,False,False,False,Conservar como predictor principal
PNRRSDGFX,USED LAST PAIN RLVR (NOT DIRECTED) OTH DRUG EFFECT,PAIN RELIEVERS,Original u otra,47081,99.539,False,False,False,Conservar como predictor principal
PNRRSEMOT,USED LAST PAIN RLVR (NOT DIRECTED) FOR EMOTIONS,PAIN RELIEVERS,Original u otra,47082,99.541,False,False,False,Conservar como predictor principal
PNRRSEXPT,USED LAST PAIN RLVR (NOT DIRECTED) TO EXPERIMENT,PAIN RELIEVERS,Original u otra,47082,99.541,False,False,False,Conservar como predictor principal
PNRRSHIGH,USED LAST PAIN RLVR (NOT DIRECTED) TO GET HIGH,PAIN RELIEVERS,Original u otra,47078,99.533,False,False,False,Conservar como predictor principal
PNRRSHOOK,USED LAST PAIN RLVR (NOT DIRECTED) BECAUSE HOOKED,PAIN RELIEVERS,Original u otra,47082,99.541,False,False,False,Conservar como predictor principal
PNRRSMAIN,MAIN REASON USED LAST PAIN RLVR (NOT DIRECTED),PAIN RELIEVERS,Original u otra,46139,97.548,False,False,False,Conservar como predictor principal
PNRRSOTRS2,REASON USED LAST PAIN RLVR (NOT DIRECTED),PAIN RELIEVERS,Original u otra,45732,96.687,False,False,False,Conservar como predictor principal
PNRRSPAIN,USED LAST PAIN RLVR (NOT DIRECTED) TO RLV PAIN,PAIN RELIEVERS,Original u otra,47074,99.524,False,False,False,Conservar como predictor principal
PNRRSRELX,USED LAST PAIN RLVR (NOT DIRECTED) TO RELAX,PAIN RELIEVERS,Original u otra,47081,99.539,False,False,False,Conservar como predictor principal
PNRRSSLEP,USED LAST PAIN RLVR (NOT DIRECTED) FOR SLEEP,PAIN RELIEVERS,Original u otra,47082,99.541,False,False,False,Conservar como predictor principal
PNRRSSOR,USED LAST PAIN RLVR (NOT DIRECTED) OTHER REASON,PAIN RELIEVERS,Original u otra,47082,99.541,False,False,False,Conservar como predictor principal
PNRWYGAMT,USED PAIN RLVR IN GREATER AMTS THAN RX PST 12 MOS,PAIN RELIEVERS,Original u otra,46987,99.34,False,False,False,Conservar como predictor principal
PNRWYLNGR,USED PAIN RLVR LONGER THAN RX PAST 12 MONTHS,PAIN RELIEVERS,Original u otra,46987,99.34,False,False,False,Conservar como predictor principal
PNRWYNORX,USED PAIN RLVR W/O OWN RX PAST 12 MONTHS,PAIN RELIEVERS,Original u otra,46986,99.338,False,False,False,Conservar como predictor principal
PNRWYOFTN,USED PAIN RLVR MORE OFTEN THAN RX PAST 12 MONTHS,PAIN RELIEVERS,Original u otra,46970,99.304,False,False,False,Conservar como predictor principal
PNRWYOTWY,USED PAIN RLVR OTHER WAY NOT DIRECTED PST 12 MOS,PAIN RELIEVERS,Original u otra,46986,99.338,False,False,False,Conservar como predictor principal
FENTANYYR2,RC-FENTANYL PRODUCTS - ANY PAST YEAR USE,PAIN RELIEVERS SCREENER,Original u otra,47208,99.808,False,False,False,Conservar como predictor principal
OXCNANYYR2,ANY OXYCONTIN USE PAST 12 MOS,PAIN RELIEVERS SCREENER,Original u otra,47119,99.619,False,False,False,Conservar como predictor principal
PNRANYLIF2,ANY PAIN RELIEVER USE IN LIFETIME,PAIN RELIEVERS SCREENER,Original u otra,35993,76.097,False,False,False,Conservar como predictor principal
PNRANYREC2,RC - MOST RECENT ANY PAIN RELIEVER USE (RECODE),PAIN RELIEVERS SCREENER,Original u otra,47202,99.795,False,False,False,Conservar como predictor principal
IRALCBNG30D,BINGE ALCOHOL FREQUENCY PAST MONTH - IMPUTATION REVISED,PAST MONTH FREQUENCY OF USE,Original u otra,47299,100.0,False,False,False,Conservar como predictor principal
IRALCFM,ALCOHOL FREQUENCY PAST MONTH - IMPUTATION REVISED,PAST MONTH FREQUENCY OF USE,Original u otra,47299,100.0,False,False,False,Conservar como predictor principal
IRCGRFM,CIGAR FREQUENCY PAST MONTH - IMPUTATION REVISED,PAST MONTH FREQUENCY OF USE,Original u otra,47299,100.0,False,False,False,Conservar como predictor principal
IRCIGFM,CIG FREQUENCY PAST MONTH - IMPUTATION REVISED,PAST MONTH FREQUENCY OF USE,Original u otra,47299,100.0,False,False,False,Conservar como predictor principal
IRCOCFM,COCAINE FREQUENCY PAST MONTH - IMPUTATION REVISED,PAST MONTH FREQUENCY OF USE,Original u otra,47299,100.0,False,False,False,Conservar como predictor principal
IRCRKFM,CRACK FREQUENCY PAST MONTH - IMPUTATION REVISED,PAST MONTH FREQUENCY OF USE,Original u otra,47299,100.0,False,False,False,Conservar como predictor principal
IRHALLUC30N,HALLUCINOGEN FREQUENCY PAST MONTH - IMPUTATION REVISED,PAST MONTH FREQUENCY OF USE,Original u otra,47299,100.0,False,False,False,Conservar como predictor principal
IRHERFM,HEROIN FREQUENCY PAST MONTH - IMPUTATION REVISED,PAST MONTH FREQUENCY OF USE,Original u otra,47299,100.0,False,False,False,Conservar como predictor principal
IRINHAL30N2,INHALANT FREQUENCY PAST MONTH - IMPUTATION REVISED,PAST MONTH FREQUENCY OF USE,Original u otra,47299,100.0,False,False,False,Conservar como predictor principal
IRMETHAM30N,METHAMPHETAMINE FREQUENCY PAST MONTH - IMPUTATION REVISED,PAST MONTH FREQUENCY OF USE,Original u otra,47299,100.0,False,False,False,Conservar como predictor principal
IRMJFM,MARIJUANA FREQUENCY PAST MONTH - IMPUTATION REVISED,PAST MONTH FREQUENCY OF USE,Original u otra,47299,100.0,False,False,False,Conservar como predictor principal
IRNICVAP30N,NICOTINE VAPING FREQUENCY PAST MONTH - IMPUTATION REVISED,PAST MONTH FREQUENCY OF USE,Original u otra,47299,100.0,False,False,False,Conservar como predictor principal
IRPNRNM30FQ,PAIN RELIEVERS MISUSE FREQ PAST MONTH - IMPUTATION REVISED,PAST MONTH FREQUENCY OF USE,Original u otra,47299,100.0,False,False,False,Conservar como predictor principal
IRSEDNM30FQ,SEDATIVES MISUSE FREQUENCY PAST MONTH - IMPUTATION REVISED,PAST MONTH FREQUENCY OF USE,Original u otra,47299,100.0,False,False,False,Conservar como predictor principal
IRSMKLSS30N,SMOKELESS TOBACCO FREQUENCY PAST MONTH - IMPUTATION REVISED,PAST MONTH FREQUENCY OF USE,Original u otra,47299,100.0,False,False,False,Conservar como predictor principal
IRSTMNM30FQ,STIMULANTS MISUSE FREQUENCY PAST MONTH - IMPUTATION REVISED,PAST MONTH FREQUENCY OF USE,Original u otra,47299,100.0,False,False,False,Conservar como predictor principal
IRTRQNM30FQ,TRANQUILIZERS MISUSE FREQ PAST MONTH - IMPUTATION REVISED,PAST MONTH FREQUENCY OF USE,Original u otra,47299,100.0,False,False,False,Conservar como predictor principal
IRALCFY,ALCOHOL FREQUENCY PAST YEAR - IMPUTATION REVISED,PAST YEAR FREQUENCY OF USE,Original u otra,47299,100.0,False,False,False,Conservar como predictor principal
IRCOCFY,COCAINE FREQUENCY PAST YEAR - IMPUTATION REVISED,PAST YEAR FREQUENCY OF USE,Original u otra,47299,100.0,False,False,False,Conservar como predictor principal
IRCRKFY,CRACK FREQUENCY PAST YEAR - IMPUTATION REVISED,PAST YEAR FREQUENCY OF USE,Original u otra,47299,100.0,False,False,False,Conservar como predictor principal
IRHALLUCYFQ,HALL FREQUENCY PAST YEAR - IMPUTATION REVISED,PAST YEAR FREQUENCY OF USE,Original u otra,47299,100.0,False,False,False,Conservar como predictor principal
IRHERFY,HEROIN FREQUENCY PAST YEAR - IMPUTATION REVISED,PAST YEAR FREQUENCY OF USE,Original u otra,47299,100.0,False,False,False,Conservar como predictor principal
IRINHALYFQ2,INHALANT FREQUENCY PAST YEAR - IMPUTATION REVISED,PAST YEAR FREQUENCY OF USE,Original u otra,47299,100.0,False,False,False,Conservar como predictor principal
IRMETHAMYFQ,METH FREQUENCY PAST YEAR - IMPUTATION REVISED,PAST YEAR FREQUENCY OF USE,Original u otra,47299,100.0,False,False,False,Conservar como predictor principal
IRMJFY,MARIJUANA FREQUENCY PAST YEAR - IMPUTATION REVISED,PAST YEAR FREQUENCY OF USE,Original u otra,47299,100.0,False,False,False,Conservar como predictor principal
ALCAGLST,HOW OLD WERE YOU LAST TIME DRANK ALCOHOL BEVERAGE,PRIOR SUBSTANCE USE,Original u otra,22695,47.982,False,False,False,Conservar como predictor principal
ALCMLU,MONTH OF LAST ALCOHOL USE - RECODE,PRIOR SUBSTANCE USE,Original u otra,16730,35.371,False,False,False,Conservar como predictor principal
ALCYLU,YEAR OF LAST ALCOHOL USE - RECODE,PRIOR SUBSTANCE USE,Original u otra,16922,35.777,False,False,False,Conservar como predictor principal
ALCYRBFR,HAVE ALCOHOLIC BEVERAGE IN YEAR BEFORE LAST,PRIOR SUBSTANCE USE,Original u otra,46487,98.283,False,False,False,Conservar como predictor principal
CGRAGLST,HOW OLD WERE YOU THE LAST TIME SMOKED CIGAR/CIGARILLO,PRIOR SUBSTANCE USE,Original u otra,44182,93.41,False,False,False,Conservar como predictor principal
CIGAGLST,HOW OLD WERE YOU THE LAST TIME SMOKED CIGARETTE,PRIOR SUBSTANCE USE,Original u otra,39816,84.179,False,False,False,Conservar como predictor principal
CIGARMLU,MONTH OF LAST CIGAR/CIGARILLO USE - RECODE,PRIOR SUBSTANCE USE,Original u otra,35036,74.073,False,False,False,Conservar como predictor principal
CIGARYLU,YEAR OF LAST CIGAR/CIGARILLO USE - RECODE,PRIOR SUBSTANCE USE,Original u otra,35136,74.285,False,False,False,Conservar como predictor principal
CIGDLLST,HOW OLD WERE YOU THE LAST TIME SMOKED CIGS DAILY,PRIOR SUBSTANCE USE,Original u otra,31639,66.891,False,False,False,Conservar como predictor principal
CIGDLMLU,MONTH OF LAST CIGARETTE USE EVERY DAY - RECODE,PRIOR SUBSTANCE USE,Original u otra,24219,51.204,False,False,False,Conservar como predictor principal
CIGDLYLU,YEAR OF LAST CIGARETTE USE EVERY DAY - RECODE,PRIOR SUBSTANCE USE,Original u otra,24247,51.263,False,False,False,Conservar como predictor principal
CIGMLU,MONTH OF LAST CIGARETTE USE - RECODE,PRIOR SUBSTANCE USE,Original u otra,25536,53.988,False,False,False,Conservar como predictor principal
CIGYLU,YEAR OF LAST CIGARETTE USE - RECODE,PRIOR SUBSTANCE USE,Original u otra,25673,54.278,False,False,False,Conservar como predictor principal
CIGYRBFR,SMOKE ALL OR PART OF CIGARETTE IN YR BEFORE LAST,PRIOR SUBSTANCE USE,Original u otra,33938,71.752,False,False,False,Conservar como predictor principal
COCAGLST,HOW OLD WERE YOU THE LAST TIME USED COCAINE,PRIOR SUBSTANCE USE,Original u otra,46348,97.989,False,False,False,Conservar como predictor principal
COCMLU,MONTH OF LAST COCAINE USE - RECODE,PRIOR SUBSTANCE USE,Original u otra,41376,87.478,False,False,False,Conservar como predictor principal
COCYLU,YEAR OF LAST COCAINE USE - RECODE,PRIOR SUBSTANCE USE,Original u otra,41424,87.579,False,False,False,Conservar como predictor principal
COCYRBFR,HAVE ANY FORM OF COCAINE IN YEAR BEFORE LAST,PRIOR SUBSTANCE USE,Original u otra,47122,99.626,False,False,False,Conservar como predictor principal
CRKAGLST,HOW OLD WERE YOU THE LAST TIME USED CRACK,PRIOR SUBSTANCE USE,Original u otra,47002,99.372,False,False,False,Conservar como predictor principal
CRKMLU,MONTH OF LAST CRACK USE - RECODE,PRIOR SUBSTANCE USE,Original u otra,45779,96.786,False,False,False,Conservar como predictor principal
