variable,etiqueta_codebook,modulo,tipo_version,n_informativos,pct_valores_informativos,es_tecnica,es_residual,es_sensibilidad,decision_funcional,decision_modulo,justificacion
IRMETHAMYFQ,METH FREQUENCY PAST YEAR - IMPUTATION REVISED,PAST YEAR FREQUENCY OF USE,Original u otra,47299,100.0,False,False,False,Conservar como predictor principal,Excluir: detalle sustituido por versiones resumidas,"Sustituido por variables recodificadas, imputadas o resumidas"
IRMJFY,MARIJUANA FREQUENCY PAST YEAR - IMPUTATION REVISED,PAST YEAR FREQUENCY OF USE,Original u otra,47299,100.0,False,False,False,Conservar como predictor principal,Excluir: detalle sustituido por versiones resumidas,"Sustituido por variables recodificadas, imputadas o resumidas"
IRALCRC,ALCOHOL RECENCY - IMPUTATION REVISED,RECENCY OF DRUG USE,Original u otra,47299,100.0,False,False,False,Conservar como predictor principal,Excluir: detalle sustituido por versiones resumidas,"Sustituido por variables recodificadas, imputadas o resumidas"
IRBZOANYYR,ANY BENZODIAZEPINES - PAST YEAR USE - IMPUTATION REVISED,RECENCY OF DRUG USE,Original u otra,47299,100.0,False,False,False,Conservar como predictor principal,Excluir: detalle sustituido por versiones resumidas,"Sustituido por variables recodificadas, imputadas o resumidas"
IRBZONMYR,ANY BENZODIAZEPINES - PAST YEAR MISUSE - IMPUTATION REVISED,RECENCY OF DRUG USE,Original u otra,47299,100.0,False,False,False,Conservar como predictor principal,Excluir: detalle sustituido por versiones resumidas,"Sustituido por variables recodificadas, imputadas o resumidas"
IRCBDHMPREC,CBD OR HEMP RECENCY - IMPUTATION REVISED,RECENCY OF DRUG USE,Original u otra,47299,100.0,False,False,False,Conservar como predictor principal,Excluir: detalle sustituido por versiones resumidas,"Sustituido por variables recodificadas, imputadas o resumidas"
IRCGRRC,CIGAR RECENCY - IMPUTATION REVISED,RECENCY OF DRUG USE,Original u otra,47299,100.0,False,False,False,Conservar como predictor principal,Excluir: detalle sustituido por versiones resumidas,"Sustituido por variables recodificadas, imputadas o resumidas"
IRCIGRC,CIGARETTE RECENCY - IMPUTATION REVISED,RECENCY OF DRUG USE,Original u otra,47299,100.0,False,False,False,Conservar como predictor principal,Excluir: detalle sustituido por versiones resumidas,"Sustituido por variables recodificadas, imputadas o resumidas"
IRCOCRC,COCAINE RECENCY - IMPUTATION REVISED,RECENCY OF DRUG USE,Original u otra,47299,100.0,False,False,False,Conservar como predictor principal,Excluir: detalle sustituido por versiones resumidas,"Sustituido por variables recodificadas, imputadas o resumidas"
IRCRKRC,CRACK RECENCY - IMPUTATION REVISED,RECENCY OF DRUG USE,Original u otra,47299,100.0,False,False,False,Conservar como predictor principal,Excluir: detalle sustituido por versiones resumidas,"Sustituido por variables recodificadas, imputadas o resumidas"
IRDAMTFXREC,DMT/AMT/FOXY RECENCY - IMPUTATION REVISED,RECENCY OF DRUG USE,Original u otra,47299,100.0,False,False,False,Conservar como predictor principal,Excluir: detalle sustituido por versiones resumidas,"Sustituido por variables recodificadas, imputadas o resumidas"
IRECSTMOREC,ECSTASY RECENCY - IMPUTATION REVISED,RECENCY OF DRUG USE,Original u otra,47299,100.0,False,False,False,Conservar como predictor principal,Excluir: detalle sustituido por versiones resumidas,"Sustituido por variables recodificadas, imputadas o resumidas"
IRFENTANYYR2,FENTANYL PRODUCTS - ANY PAST YEAR USE - IMP REV,RECENCY OF DRUG USE,Original u otra,47299,100.0,False,False,False,Conservar como predictor principal,Excluir: detalle sustituido por versiones resumidas,"Sustituido por variables recodificadas, imputadas o resumidas"
IRFENTNMYR,FENTANYL PRODUCTS - PAST YEAR MISUSE - IMP REV,RECENCY OF DRUG USE,Original u otra,47299,100.0,False,False,False,Conservar como predictor principal,Excluir: detalle sustituido por versiones resumidas,"Sustituido por variables recodificadas, imputadas o resumidas"
IRHALLUCREC,HALLUCINOGEN RECENCY - IMPUTATION REVISED,RECENCY OF DRUG USE,Original u otra,47299,100.0,False,False,False,Conservar como predictor principal,Excluir: detalle sustituido por versiones resumidas,"Sustituido por variables recodificadas, imputadas o resumidas"
IRHERRC,HEROIN RECENCY - IMPUTATION REVISED,RECENCY OF DRUG USE,Original u otra,47299,100.0,False,False,False,Conservar como predictor principal,Excluir: detalle sustituido por versiones resumidas,"Sustituido por variables recodificadas, imputadas o resumidas"
IRINHALREC2,INHALANT RECENCY - IMPUTATION REVISED,RECENCY OF DRUG USE,Original u otra,47299,100.0,False,False,False,Conservar como predictor principal,Excluir: detalle sustituido por versiones resumidas,"Sustituido por variables recodificadas, imputadas o resumidas"
IRKETMINREC,KETAMINE RECENCY - IMPUTATION REVISED,RECENCY OF DRUG USE,Original u otra,47299,100.0,False,False,False,Conservar como predictor principal,Excluir: detalle sustituido por versiones resumidas,"Sustituido por variables recodificadas, imputadas o resumidas"
IRLSDRC,LSD RECENCY - IMPUTATION REVISED,RECENCY OF DRUG USE,Original u otra,47299,100.0,False,False,False,Conservar como predictor principal,Excluir: detalle sustituido por versiones resumidas,"Sustituido por variables recodificadas, imputadas o resumidas"
IRMETHAMREC,METHAMPHETAMINE RECENCY - IMPUTATION REVISED,RECENCY OF DRUG USE,Original u otra,47299,100.0,False,False,False,Conservar como predictor principal,Excluir: detalle sustituido por versiones resumidas,"Sustituido por variables recodificadas, imputadas o resumidas"
IRMJEVERVAPE,MARIJUANA VAPING LIFETIME - IMPUTATION REVISED,RECENCY OF DRUG USE,Original u otra,47299,100.0,False,False,False,Conservar como predictor principal,Excluir: detalle sustituido por versiones resumidas,"Sustituido por variables recodificadas, imputadas o resumidas"
IRMJMONDAB,"MARIJUANA DABBING WAXES, SHATTER, OR CONC PAST MONTH-IMP REV",RECENCY OF DRUG USE,Original u otra,47299,100.0,False,False,False,Conservar como predictor principal,Excluir: detalle sustituido por versiones resumidas,"Sustituido por variables recodificadas, imputadas o resumidas"
IRMJMONEAT,MARIJUANA EATING OR DRINKING PAST MONTH - IMPUTATION REVISED,RECENCY OF DRUG USE,Original u otra,47299,100.0,False,False,False,Conservar como predictor principal,Excluir: detalle sustituido por versiones resumidas,"Sustituido por variables recodificadas, imputadas o resumidas"
IRMJMONMOUTH,MARIJUANA DRPS/STRPS/LZNGS/SPRYS IN MOUTH PAST MONTH-IMP REV,RECENCY OF DRUG USE,Original u otra,47299,100.0,False,False,False,Conservar como predictor principal,Excluir: detalle sustituido por versiones resumidas,"Sustituido por variables recodificadas, imputadas o resumidas"
IRMJMONPILL,MARIJUANA PILLS PAST MONTH - IMPUTATION REVISED,RECENCY OF DRUG USE,Original u otra,47299,100.0,False,False,False,Conservar como predictor principal,Excluir: detalle sustituido por versiones resumidas,"Sustituido por variables recodificadas, imputadas o resumidas"
IRMJMONSKIN,MARIJUANA LOTION/CREAM/PATCH TO SKIN PAST MONTH - IMP REV,RECENCY OF DRUG USE,Original u otra,47299,100.0,False,False,False,Conservar como predictor principal,Excluir: detalle sustituido por versiones resumidas,"Sustituido por variables recodificadas, imputadas o resumidas"
IRMJMONSMOKE,MARIJUANA SMOKING PAST MONTH - IMPUTATION REVISED,RECENCY OF DRUG USE,Original u otra,47299,100.0,False,False,False,Conservar como predictor principal,Excluir: detalle sustituido por versiones resumidas,"Sustituido por variables recodificadas, imputadas o resumidas"
IRMJMONVAPE,MARIJUANA VAPING PAST MONTH - IMPUTATION REVISED,RECENCY OF DRUG USE,Original u otra,47299,100.0,False,False,False,Conservar como predictor principal,Excluir: detalle sustituido por versiones resumidas,"Sustituido por variables recodificadas, imputadas o resumidas"
IRMJRC,MARIJUANA RECENCY - IMPUTATION REVISED,RECENCY OF DRUG USE,Original u otra,47299,100.0,False,False,False,Conservar como predictor principal,Excluir: detalle sustituido por versiones resumidas,"Sustituido por variables recodificadas, imputadas o resumidas"
IRMJYRDAB,"MARIJUANA DABBING WAXES, SHATTER, OR CONC PAST YEAR-IMP REV",RECENCY OF DRUG USE,Original u otra,47299,100.0,False,False,False,Conservar como predictor principal,Excluir: detalle sustituido por versiones resumidas,"Sustituido por variables recodificadas, imputadas o resumidas"
IRMJYREAT,MARIJUANA EATING OR DRINKING PAST YEAR - IMPUTATION REVISED,RECENCY OF DRUG USE,Original u otra,47299,100.0,False,False,False,Conservar como predictor principal,Excluir: detalle sustituido por versiones resumidas,"Sustituido por variables recodificadas, imputadas o resumidas"
IRMJYRMOUTH,MARIJUANA DRPS/STRPS/LZNGS/SPRYS IN MOUTH PAST YR - IMP REV,RECENCY OF DRUG USE,Original u otra,47299,100.0,False,False,False,Conservar como predictor principal,Excluir: detalle sustituido por versiones resumidas,"Sustituido por variables recodificadas, imputadas o resumidas"
IRMJYROTHER,MARIJUANA OTHER WAY PAST YEAR - IMPUTATION REVISED,RECENCY OF DRUG USE,Original u otra,47299,100.0,False,False,False,Conservar como predictor principal,Excluir: detalle sustituido por versiones resumidas,"Sustituido por variables recodificadas, imputadas o resumidas"
IRMJYRPILL,MARIJUANA PILLS PAST YEAR - IMPUTATION REVISED,RECENCY OF DRUG USE,Original u otra,47299,100.0,False,False,False,Conservar como predictor principal,Excluir: detalle sustituido por versiones resumidas,"Sustituido por variables recodificadas, imputadas o resumidas"
IRMJYRSKIN,MARIJUANA LOTION/CREAM/PATCH TO SKIN PAST YEAR - IMP REV,RECENCY OF DRUG USE,Original u otra,47299,100.0,False,False,False,Conservar como predictor principal,Excluir: detalle sustituido por versiones resumidas,"Sustituido por variables recodificadas, imputadas o resumidas"
IRMJYRSMOKE,MARIJUANA SMOKING PAST YEAR - IMPUTATION REVISED,RECENCY OF DRUG USE,Original u otra,47299,100.0,False,False,False,Conservar como predictor principal,Excluir: detalle sustituido por versiones resumidas,"Sustituido por variables recodificadas, imputadas o resumidas"
IRMJYRVAPE,MARIJUANA VAPING PAST YEAR - IMPUTATION REVISED,RECENCY OF DRUG USE,Original u otra,47299,100.0,False,False,False,Conservar como predictor principal,Excluir: detalle sustituido por versiones resumidas,"Sustituido por variables recodificadas, imputadas o resumidas"
IRNICVAPREC,NICOTINE VAPING RECENCY - IMPUTATION REVISED,RECENCY OF DRUG USE,Original u otra,47299,100.0,False,False,False,Conservar como predictor principal,Excluir: detalle sustituido por versiones resumidas,"Sustituido por variables recodificadas, imputadas o resumidas"
IROXCNANYYR2,ANY OXYCONTIN RECENCY - IMPUTATION REVISED,RECENCY OF DRUG USE,Original u otra,47299,100.0,False,False,False,Conservar como predictor principal,Excluir: detalle sustituido por versiones resumidas,"Sustituido por variables recodificadas, imputadas o resumidas"
IROXCNNMYR,OXYCONTIN PAST YEAR MISUSE - IMPUTATION REVISED,RECENCY OF DRUG USE,Original u otra,47299,100.0,False,False,False,Conservar como predictor principal,Excluir: detalle sustituido por versiones resumidas,"Sustituido por variables recodificadas, imputadas o resumidas"
IRPCPRC,PCP RECENCY - IMPUTATION REVISED,RECENCY OF DRUG USE,Original u otra,47299,100.0,False,False,False,Conservar como predictor principal,Excluir: detalle sustituido por versiones resumidas,"Sustituido por variables recodificadas, imputadas o resumidas"
IRPIPLF,LIFETIME PIPE USE - IMPUTATION REVISED,RECENCY OF DRUG USE,Original u otra,47299,100.0,False,False,False,Conservar como predictor principal,Excluir: detalle sustituido por versiones resumidas,"Sustituido por variables recodificadas, imputadas o resumidas"
IRPIPMN,PAST MONTH PIPE USE - IMPUTATION REVISED,RECENCY OF DRUG USE,Original u otra,47299,100.0,False,False,False,Conservar como predictor principal,Excluir: detalle sustituido por versiones resumidas,"Sustituido por variables recodificadas, imputadas o resumidas"
IRPNRANYREC2,ANY PAIN RELIEVER RECENCY - IMPUTATION REVISED,RECENCY OF DRUG USE,Original u otra,47299,100.0,False,False,False,Conservar como predictor principal,Excluir: detalle sustituido por versiones resumidas,"Sustituido por variables recodificadas, imputadas o resumidas"
IRPNRNMREC,PAIN RELIEVER MISUSE RECENCY - IMPUTATION REVISED,RECENCY OF DRUG USE,Original u otra,47299,100.0,False,False,False,Conservar como predictor principal,Excluir: detalle sustituido por versiones resumidas,"Sustituido por variables recodificadas, imputadas o resumidas"
IRPSILCYREC,PSILOCYBIN RECENCY - IMPUTATION REVISED,RECENCY OF DRUG USE,Original u otra,47299,100.0,False,False,False,Conservar como predictor principal,Excluir: detalle sustituido por versiones resumidas,"Sustituido por variables recodificadas, imputadas o resumidas"
IRRXOPANYYR,PRESCRIPTION OPIOIDS - ANY PAST YEAR USE - IMP REV,RECENCY OF DRUG USE,Original u otra,47299,100.0,False,False,False,Conservar como predictor principal,Excluir: detalle sustituido por versiones resumidas,"Sustituido por variables recodificadas, imputadas o resumidas"
IRRXOPNMYR,PRESCRIPTION OPIOIDS - PAST YEAR MISUSE - IMP REV,RECENCY OF DRUG USE,Original u otra,47299,100.0,False,False,False,Conservar como predictor principal,Excluir: detalle sustituido por versiones resumidas,"Sustituido por variables recodificadas, imputadas o resumidas"
IRSALVIAREC,SALVIA RECENCY - IMPUTATION REVISED,RECENCY OF DRUG USE,Original u otra,47299,100.0,False,False,False,Conservar como predictor principal,Excluir: detalle sustituido por versiones resumidas,"Sustituido por variables recodificadas, imputadas o resumidas"
IRSEDANYREC,ANY SEDATIVES RECENCY - IMPUTATION REVISED,RECENCY OF DRUG USE,Original u otra,47299,100.0,False,False,False,Conservar como predictor principal,Excluir: detalle sustituido por versiones resumidas,"Sustituido por variables recodificadas, imputadas o resumidas"
IRSEDNMREC,SEDATIVE MISUSE RECENCY - IMPUTATION REVISED,RECENCY OF DRUG USE,Original u otra,47299,100.0,False,False,False,Conservar como predictor principal,Excluir: detalle sustituido por versiones resumidas,"Sustituido por variables recodificadas, imputadas o resumidas"
IRSMKLSSREC,SMOKELESS TOBACCO RECENCY - IMPUTATION REVISED,RECENCY OF DRUG USE,Original u otra,47299,100.0,False,False,False,Conservar como predictor principal,Excluir: detalle sustituido por versiones resumidas,"Sustituido por variables recodificadas, imputadas o resumidas"
IRSTMANYREC,ANY STIMULANTS RECENCY - IMPUTATION REVISED,RECENCY OF DRUG USE,Original u otra,47299,100.0,False,False,False,Conservar como predictor principal,Excluir: detalle sustituido por versiones resumidas,"Sustituido por variables recodificadas, imputadas o resumidas"
IRSTMNMREC,STIMULANT MISUSE RECENCY - IMPUTATION REVISED,RECENCY OF DRUG USE,Original u otra,47299,100.0,False,False,False,Conservar como predictor principal,Excluir: detalle sustituido por versiones resumidas,"Sustituido por variables recodificadas, imputadas o resumidas"
IRTRQANYREC,ANY TRANQUILIZERS RECENCY - IMPUTATION REVISED,RECENCY OF DRUG USE,Original u otra,47299,100.0,False,False,False,Conservar como predictor principal,Excluir: detalle sustituido por versiones resumidas,"Sustituido por variables recodificadas, imputadas o resumidas"
IRTRQNMREC,TRANQUILIZER MISUSE RECENCY - IMPUTATION REVISED,RECENCY OF DRUG USE,Original u otra,47299,100.0,False,False,False,Conservar como predictor principal,Excluir: detalle sustituido por versiones resumidas,"Sustituido por variables recodificadas, imputadas o resumidas"
SEDNM30AL,USED SEDATIVE NOT DIRECTED BY DR W/ALC PST 30 DYS,SEDATIVES,Original u otra,47031,99.433,False,False,False,Conservar como predictor principal,Excluir: detalle sustituido por versiones resumidas,"Sustituido por variables recodificadas, imputadas o resumidas"
SEDNM30D,USED SEDATIVE NOT DIRECTED BY DR PAST 30 DAYS,SEDATIVES,Original u otra,47048,99.469,False,False,False,Conservar como predictor principal,Excluir: detalle sustituido por versiones resumidas,"Sustituido por variables recodificadas, imputadas o resumidas"
SEDNM30ES,EST # DAYS USED SEDATIVE NOT DIRECTED PST 30 DYS,SEDATIVES,Original u otra,47001,99.37,False,False,False,Conservar como predictor principal,Excluir: detalle sustituido por versiones resumidas,"Sustituido por variables recodificadas, imputadas o resumidas"
SEDNM30FQ,# DAYS USED SEDATIVE NOT DIRECTD BY DR PST 30 DYS,SEDATIVES,Original u otra,47050,99.474,False,False,False,Conservar como predictor principal,Excluir: detalle sustituido por versiones resumidas,"Sustituido por variables recodificadas, imputadas o resumidas"
